request_id,therapist_id,session_id,request_date,converted
r_002910,t_0832,s_018869,2024-12-16,true
r_002911,t_0832,s_018878,2024-12-19,true
r_002912,t_0833,s_018882,2024-12-31,true
r_002913,t_0833,s_018884,2024-11-26,true
r_002914,t_0834,s_018891,2024-11-23,true
r_002915,t_0834,s_018893,2024-11-07,false
r_002916,t_0834,s_018894,2024-10-30,true
r_002917,t_0834,s_018896,2024-10-25,true
r_002918,t_0834,s_018901,2024-10-06,true
r_002919,t_0834,s_018904,2024-10-16,false
r_002920,t_0835,s_018919,2024-12-19,true
r_002921,t_0835,s_018923,2024-11-17,true
r_002922,t_0835,s_018924,2024-12-17,false
r_002923,t_0835,s_018930,2024-11-10,true
r_002924,t_0835,s_018936,2024-12-26,false
r_002925,t_0835,s_018937,2024-11-14,true
r_002926,t_0836,s_018940,2024-04-24,false
r_002927,t_0836,s_018944,2024-03-30,true
r_002928,t_0836,s_018948,2024-04-03,false
r_002929,t_0836,s_018951,2024-03-01,true
r_002930,t_0836,s_018957,2024-04-19,true
r_002931,t_0836,s_018965,2024-03-30,false
r_002932,t_0836,s_018970,2024-03-28,false
r_002933,t_0837,s_018971,2024-10-02,false
r_002934,t_0838,s_018993,2024-10-14,false
r_002935,t_0838,s_018999,2024-11-15,true
r_002936,t_0838,s_019002,2024-10-31,true
r_002937,t_0840,s_019038,2024-02-26,true
r_002938,t_0840,s_019040,2024-01-18,false
r_002939,t_0840,s_019043,2024-01-13,false
r_002940,t_0841,s_019055,2024-12-07,false
r_002941,t_0841,s_019059,2024-10-26,false
r_002942,t_0842,s_019077,2024-06-25,false
r_002943,t_0842,s_019086,2024-07-26,true
r_002944,t_0843,s_019092,2024-05-21,true
r_002945,t_0843,s_019112,2024-05-10,true
r_002946,t_0844,s_019123,2024-12-15,false
r_002947,t_0844,s_019127,2024-12-19,false
r_002948,t_0844,s_019130,2024-12-31,true
r_002949,t_0845,s_019142,2024-12-07,true
r_002950,t_0845,s_019150,2024-12-07,true
r_002951,t_0845,s_019154,2024-11-11,true
r_002952,t_0845,s_019156,2024-11-06,true
r_002953,t_0845,s_019161,2024-11-27,true
r_002954,t_0845,s_019163,2024-10-21,true
r_002955,t_0846,s_019174,2024-11-07,false
r_002956,t_0846,s_019196,2024-10-30,true
r_002957,t_0846,s_019199,2024-12-10,false
r_002958,t_0847,s_019208,2024-05-24,true
r_002959,t_0847,s_019218,2024-05-16,true
r_002960,t_0847,s_019223,2024-06-26,false
r_002961,t_0847,s_019225,2024-06-09,true
r_002962,t_0847,s_019226,2024-05-09,true
r_002963,t_0847,s_019227,2024-05-25,true
r_002964,t_0848,s_019233,2024-09-07,true
r_002965,t_0848,s_019240,2024-09-09,true
r_002966,t_0848,s_019245,2024-08-22,true
r_002967,t_0848,s_019250,2024-09-17,true
r_002968,t_0848,s_019254,2024-09-07,true
r_002969,t_0849,s_019276,2024-11-27,false
r_002970,t_0850,s_019280,2024-07-10,true
r_002971,t_0850,s_019289,2024-08-06,false
r_002972,t_0850,s_019290,2024-06-25,true
r_002973,t_0850,s_019299,2024-07-02,false
r_002974,t_0851,s_019325,2024-08-16,false
r_002975,t_0852,s_019331,2024-07-15,true
r_002976,t_0852,s_019344,2024-07-24,true
r_002977,t_0853,s_019360,2024-11-10,true
r_002978,t_0854,s_019376,2024-05-17,true
r_002979,t_0854,s_019400,2024-05-26,false
r_002980,t_0855,s_019410,2024-03-07,true
r_002981,t_0855,s_019412,2024-02-21,true
r_002982,t_0855,s_019414,2024-02-12,true
r_002983,t_0855,s_019423,2024-02-28,false
r_002984,t_0856,s_019426,2024-12-28,false
r_002985,t_0856,s_019433,2024-11-13,true
r_002986,t_0857,s_019456,2024-10-10,true
r_002987,t_0857,s_019458,2024-11-25,true
r_002988,t_0857,s_019459,2024-11-17,true
r_002989,t_0857,s_019465,2024-12-02,true
r_002990,t_0858,s_019471,2024-12-26,true
r_002991,t_0858,s_019474,2024-12-25,true
r_002992,t_0858,s_019475,2024-12-18,false
r_002993,t_0859,s_019490,2024-04-10,true
r_002994,t_0859,s_019496,2024-04-13,true
r_002995,t_0859,s_019501,2024-03-20,true
r_002996,t_0859,s_019512,2024-02-23,true
r_002997,t_0860,s_019522,2024-12-31,true
r_002998,t_0860,s_019530,2024-11-13,false
r_002999,t_0860,s_019532,2024-12-18,true
r_003000,t_0861,s_019545,2024-06-01,false
r_003001,t_0861,s_019548,2024-04-26,false
r_003002,t_0861,s_019558,2024-05-02,true
r_003003,t_0862,s_019562,2024-09-23,true
r_003004,t_0862,s_019567,2024-10-02,true
r_003005,t_0862,s_019575,2024-09-28,true
r_003006,t_0862,s_019576,2024-11-04,true
r_003007,t_0862,s_019579,2024-09-20,true
r_003008,t_0862,s_019583,2024-11-01,true
r_003009,t_0862,s_019587,2024-09-18,true
r_003010,t_0862,s_019589,2024-10-27,false
r_003011,t_0863,s_019601,2024-07-13,true
r_003012,t_0863,s_019602,2024-07-07,false
r_003013,t_0863,s_019615,2024-07-02,true
r_003014,t_0864,s_019628,2024-08-24,false
r_003015,t_0864,s_019631,2024-08-14,true
r_003016,t_0864,s_019633,2024-08-09,true
r_003017,t_0865,s_019643,2024-12-09,false
r_003018,t_0865,s_019649,2024-12-31,false
r_003019,t_0865,s_019652,2024-12-29,true
r_003020,t_0865,s_019654,2024-12-31,false
r_003021,t_0866,s_019660,2024-07-01,true
r_003022,t_0866,s_019661,2024-06-25,false
r_003023,t_0866,s_019665,2024-07-09,true
r_003024,t_0866,s_019668,2024-07-15,false
r_003025,t_0866,s_019670,2024-06-25,false
r_003026,t_0866,s_019675,2024-06-19,true
r_003027,t_0866,s_019678,2024-06-08,false
r_003028,t_0866,s_019680,2024-06-05,true
r_003029,t_0867,s_019684,2024-09-04,false
r_003030,t_0867,s_019686,2024-08-08,true
r_003031,t_0867,s_019703,2024-08-03,false
r_003032,t_0867,s_019707,2024-07-29,true
r_003033,t_0867,s_019708,2024-09-12,true
r_003034,t_0867,s_019711,2024-08-29,true
r_003035,t_0867,s_019715,2024-07-29,false
r_003036,t_0868,s_019720,2024-07-24,false
r_003037,t_0868,s_019728,2024-07-27,true
r_003038,t_0868,s_019733,2024-07-24,true
r_003039,t_0868,s_019735,2024-09-10,true
r_003040,t_0869,s_019741,2024-08-03,false
r_003041,t_0869,s_019749,2024-07-01,false
r_003042,t_0869,s_019753,2024-08-06,true
r_003043,t_0869,s_019756,2024-08-25,true
r_003044,t_0869,s_019763,2024-07-17,true
r_003045,t_0869,s_019764,2024-08-21,false
r_003046,t_0869,s_019770,2024-07-25,false
r_003047,t_0870,s_019779,2024-04-24,false
r_003048,t_0870,s_019790,2024-04-28,false
r_003049,t_0871,s_019795,2024-06-03,false
r_003050,t_0871,s_019802,2024-05-29,true
r_003051,t_0871,s_019804,2024-04-22,true
r_003052,t_0871,s_019806,2024-04-26,false
r_003053,t_0871,s_019807,2024-04-25,true
r_003054,t_0871,s_019811,2024-05-13,true
r_003055,t_0871,s_019812,2024-05-26,true
r_003056,t_0872,s_019827,2024-03-05,true
r_003057,t_0872,s_019836,2024-03-11,true
r_003058,t_0872,s_019837,2024-04-01,true
r_003059,t_0872,s_019838,2024-04-26,false
r_003060,t_0872,s_019840,2024-03-19,false
r_003061,t_0872,s_019843,2024-03-19,true
r_003062,t_0873,s_019853,2024-09-19,true
r_003063,t_0873,s_019855,2024-09-25,true
r_003064,t_0874,s_019858,2024-09-13,true
r_003065,t_0874,s_019862,2024-09-15,false
r_003066,t_0874,s_019864,2024-07-30,true
r_003067,t_0875,s_019872,2024-04-22,true
r_003068,t_0875,s_019875,2024-03-24,true
r_003069,t_0875,s_019877,2024-05-02,true
r_003070,t_0875,s_019885,2024-03-31,true
r_003071,t_0875,s_019887,2024-05-07,true
r_003072,t_0875,s_019888,2024-04-15,true
r_003073,t_0876,s_019890,2024-05-11,false
r_003074,t_0876,s_019892,2024-04-05,true
r_003075,t_0876,s_019897,2024-05-06,true
r_003076,t_0877,s_019906,2024-10-21,true
r_003077,t_0877,s_019913,2024-10-15,true
r_003078,t_0878,s_019917,2024-04-22,true
r_003079,t_0878,s_019918,2024-06-11,false
r_003080,t_0878,s_019921,2024-06-10,true
r_003081,t_0878,s_019931,2024-06-17,true
r_003082,t_0879,s_019934,2024-08-06,true
r_003083,t_0879,s_019935,2024-09-08,true
r_003084,t_0879,s_019939,2024-09-05,true
r_003085,t_0880,s_019949,2024-09-25,true
r_003086,t_0880,s_019964,2024-10-25,false
r_003087,t_0880,s_019973,2024-10-21,true
r_003088,t_0881,s_019986,2024-12-20,true
r_003089,t_0881,s_019989,2024-12-01,true
r_003090,t_0881,s_019995,2024-11-07,true
r_003091,t_0881,s_019996,2024-12-27,false
r_003092,t_0881,s_019997,2024-11-09,true
r_003093,t_0881,s_020002,2024-11-30,true
r_003094,t_0881,s_020005,2024-12-24,false
r_003095,t_0882,s_020011,2024-01-17,true
r_003096,t_0882,s_020014,2024-03-10,true
r_003097,t_0883,s_020027,2024-05-10,false
r_003098,t_0883,s_020035,2024-03-25,false
r_003099,t_0883,s_020042,2024-05-04,true
r_003100,t_0884,s_020048,2024-10-23,true
r_003101,t_0884,s_020062,2024-10-03,true
r_003102,t_0884,s_020063,2024-11-28,false
r_003103,t_0884,s_020064,2024-10-28,true
r_003104,t_0884,s_020065,2024-10-06,true
r_003105,t_0884,s_020066,2024-10-26,false
r_003106,t_0884,s_020068,2024-10-06,true
r_003107,t_0885,s_020073,2024-11-17,false
r_003108,t_0885,s_020084,2024-12-18,true
r_003109,t_0885,s_020085,2024-11-07,true
r_003110,t_0885,s_020087,2024-12-23,true
r_003111,t_0885,s_020089,2024-12-07,true
r_003112,t_0886,s_020093,2024-09-01,false
r_003113,t_0886,s_020095,2024-08-25,true
r_003114,t_0886,s_020103,2024-07-30,true
r_003115,t_0887,s_020113,2024-09-25,true
r_003116,t_0887,s_020116,2024-09-19,true
r_003117,t_0887,s_020122,2024-10-04,true
r_003118,t_0888,s_020129,2024-12-31,false
r_003119,t_0888,s_020134,2024-12-31,false
r_003120,t_0888,s_020151,2024-12-31,true
r_003121,t_0888,s_020152,2024-12-31,false
r_003122,t_0888,s_020154,2024-12-31,true
r_003123,t_0888,s_020157,2024-12-29,false
r_003124,t_0889,s_020170,2024-05-05,false
r_003125,t_0889,s_020172,2024-05-03,true
r_003126,t_0889,s_020173,2024-05-21,true
r_003127,t_0889,s_020176,2024-06-26,false
r_003128,t_0889,s_020177,2024-05-20,true
r_003129,t_0889,s_020178,2024-05-24,true
r_003130,t_0890,s_020188,2024-08-09,true
r_003131,t_0891,s_020201,2024-03-30,false
r_003132,t_0891,s_020207,2024-03-07,true
r_003133,t_0891,s_020213,2024-03-14,true
r_003134,t_0891,s_020221,2024-04-03,true
r_003135,t_0891,s_020224,2024-04-15,true
r_003136,t_0891,s_020228,2024-03-23,false
r_003137,t_0892,s_020253,2024-07-03,false
r_003138,t_0893,s_020259,2024-05-11,true
r_003139,t_0893,s_020263,2024-05-29,false
r_003140,t_0894,s_020273,2024-05-26,true
r_003141,t_0894,s_020277,2024-07-02,false
r_003142,t_0894,s_020289,2024-05-28,true
r_003143,t_0894,s_020295,2024-07-11,false
r_003144,t_0895,s_020303,2024-12-11,false
r_003145,t_0895,s_020307,2024-10-12,true
r_003146,t_0895,s_020329,2024-12-04,true
r_003147,t_0896,s_020333,2024-06-29,true
r_003148,t_0896,s_020362,2024-06-23,false
r_003149,t_0896,s_020365,2024-07-25,true
r_003150,t_0897,s_020371,2024-12-31,true
r_003151,t_0897,s_020375,2024-12-25,true
r_003152,t_0897,s_020376,2024-12-25,true
r_003153,t_0897,s_020378,2024-12-27,true
r_003154,t_0897,s_020387,2024-12-31,true
r_003155,t_0898,s_020389,2024-11-07,true
r_003156,t_0898,s_020395,2024-11-17,true
r_003157,t_0899,s_020408,2024-12-31,true
r_003158,t_0899,s_020410,2024-12-31,true
r_003159,t_0899,s_020416,2024-12-31,false
r_003160,t_0900,s_020425,2024-03-22,true
r_003161,t_0900,s_020426,2024-04-02,true
r_003162,t_0900,s_020434,2024-04-30,true
r_003163,t_0900,s_020435,2024-05-13,true
r_003164,t_0900,s_020436,2024-03-30,true
r_003165,t_0901,s_020448,2024-06-15,true
r_003166,t_0901,s_020474,2024-06-24,true
r_003167,t_0903,s_020499,2024-04-19,false
r_003168,t_0903,s_020500,2024-04-10,true
r_003169,t_0903,s_020501,2024-04-04,true
r_003170,t_0903,s_020509,2024-04-09,true
r_003171,t_0903,s_020511,2024-04-21,false
r_003172,t_0904,s_020519,2024-10-02,false
r_003173,t_0904,s_020522,2024-11-07,false
r_003174,t_0904,s_020523,2024-11-13,true
r_003175,t_0904,s_020525,2024-11-22,true
r_003176,t_0904,s_020526,2024-10-30,true
r_003177,t_0904,s_020532,2024-11-19,true
r_003178,t_0905,s_020540,2024-12-31,false
r_003179,t_0905,s_020550,2024-12-31,true
r_003180,t_0905,s_020554,2024-12-31,true
r_003181,t_0905,s_020560,2024-12-31,true
r_003182,t_0906,s_020570,2024-12-31,false
r_003183,t_0907,s_020587,2024-08-11,true
r_003184,t_0907,s_020596,2024-08-14,false
r_003185,t_0907,s_020601,2024-08-27,true
r_003186,t_0907,s_020603,2024-08-20,true
r_003187,t_0908,s_020623,2024-12-31,true
r_003188,t_0908,s_020624,2024-12-31,true
r_003189,t_0908,s_020631,2024-12-31,true
r_003190,t_0908,s_020637,2024-12-31,true
r_003191,t_0909,s_020640,2024-11-27,false
r_003192,t_0909,s_020646,2024-12-02,false
r_003193,t_0909,s_020656,2024-11-12,true
r_003194,t_0909,s_020657,2024-11-22,true
r_003195,t_0910,s_020668,2024-05-14,false
r_003196,t_0910,s_020674,2024-05-25,false
r_003197,t_0911,s_020678,2024-08-27,false
r_003198,t_0911,s_020683,2024-08-11,true
r_003199,t_0911,s_020689,2024-09-20,true
r_003200,t_0911,s_020699,2024-09-06,false
r_003201,t_0911,s_020702,2024-08-04,false
r_003202,t_0912,s_020722,2024-04-13,true
r_003203,t_0912,s_020731,2024-04-06,true
r_003204,t_0913,s_020747,2024-11-03,true
r_003205,t_0913,s_020751,2024-11-13,false
r_003206,t_0913,s_020757,2024-11-16,false
r_003207,t_0913,s_020760,2024-11-14,true
r_003208,t_0913,s_020775,2024-11-15,true
r_003209,t_0915,s_020791,2024-12-18,true
r_003210,t_0915,s_020800,2024-11-27,true
r_003211,t_0915,s_020807,2024-11-06,true
r_003212,t_0916,s_020817,2024-12-19,true
r_003213,t_0916,s_020823,2024-12-26,true
r_003214,t_0917,s_020825,2024-09-29,false
r_003215,t_0917,s_020826,2024-09-08,true
r_003216,t_0917,s_020832,2024-09-14,true
r_003217,t_0917,s_020833,2024-09-15,true
r_003218,t_0917,s_020837,2024-09-04,true
r_003219,t_0917,s_020841,2024-08-09,false
r_003220,t_0918,s_020846,2024-07-14,true
r_003221,t_0918,s_020853,2024-05-26,true
r_003222,t_0918,s_020854,2024-06-10,true
r_003223,t_0919,s_020859,2024-05-07,true
r_003224,t_0920,s_020881,2024-12-22,true
r_003225,t_0920,s_020882,2024-12-16,true
r_003226,t_0921,s_020890,2024-06-14,true
r_003227,t_0921,s_020893,2024-05-09,true
r_003228,t_0921,s_020895,2024-06-04,true
r_003229,t_0921,s_020903,2024-06-17,true
r_003230,t_0922,s_020920,2024-12-19,true
r_003231,t_0922,s_020924,2024-11-16,false
r_003232,t_0922,s_020925,2024-12-26,true
r_003233,t_0922,s_020926,2024-11-18,true
r_003234,t_0923,s_020947,2024-12-31,true
r_003235,t_0923,s_020950,2024-12-31,false
r_003236,t_0923,s_020961,2024-12-31,true
r_003237,t_0923,s_020962,2024-12-31,true
r_003238,t_0924,s_020971,2024-11-01,true
r_003239,t_0924,s_020974,2024-10-12,false
r_003240,t_0924,s_020976,2024-10-31,false
r_003241,t_0925,s_020987,2024-10-13,true
r_003242,t_0925,s_020988,2024-09-27,true
r_003243,t_0925,s_020989,2024-11-10,false
r_003244,t_0925,s_020991,2024-11-04,true
r_003245,t_0926,s_021009,2024-11-10,false
r_003246,t_0926,s_021010,2024-10-12,false
r_003247,t_0927,s_021027,2024-04-23,false
r_003248,t_0928,s_021035,2024-10-11,true
r_003249,t_0928,s_021037,2024-09-10,true
r_003250,t_0928,s_021043,2024-09-25,true
r_003251,t_0928,s_021046,2024-09-11,true
r_003252,t_0928,s_021048,2024-10-07,true
r_003253,t_0928,s_021049,2024-10-01,false
r_003254,t_0928,s_021050,2024-10-28,false
r_003255,t_0928,s_021067,2024-10-31,false
r_003256,t_0929,s_021077,2024-12-31,false
r_003257,t_0929,s_021084,2024-12-26,true
r_003258,t_0930,s_021090,2024-10-09,true
r_003259,t_0930,s_021091,2024-09-12,true
r_003260,t_0930,s_021095,2024-09-10,true
r_003261,t_0930,s_021098,2024-10-18,false
r_003262,t_0930,s_021099,2024-10-20,true
r_003263,t_0931,s_021102,2024-03-14,true
r_003264,t_0931,s_021103,2024-04-11,true
r_003265,t_0931,s_021112,2024-03-09,true
r_003266,t_0931,s_021115,2024-04-03,true
r_003267,t_0931,s_021120,2024-03-19,true
r_003268,t_0931,s_021122,2024-04-04,true
r_003269,t_0932,s_021137,2024-06-01,false
r_003270,t_0932,s_021140,2024-05-20,true
r_003271,t_0932,s_021160,2024-06-13,false
r_003272,t_0933,s_021171,2024-04-24,false
r_003273,t_0934,s_021173,2024-08-24,true
r_003274,t_0934,s_021174,2024-08-02,true
r_003275,t_0934,s_021176,2024-08-27,false
r_003276,t_0934,s_021184,2024-08-06,true
r_003277,t_0934,s_021187,2024-09-04,true
r_003278,t_0934,s_021189,2024-07-26,false
r_003279,t_0934,s_021190,2024-08-17,true
r_003280,t_0935,s_021200,2024-12-31,true
r_003281,t_0935,s_021206,2024-12-31,true
r_003282,t_0935,s_021228,2024-12-31,true
r_003283,t_0936,s_021235,2024-11-02,true
r_003284,t_0937,s_021256,2024-04-17,false
r_003285,t_0937,s_021263,2024-05-10,true
r_003286,t_0937,s_021264,2024-04-24,true
r_003287,t_0937,s_021266,2024-04-06,false
r_003288,t_0937,s_021273,2024-04-28,true
r_003289,t_0938,s_021281,2024-11-29,true
r_003290,t_0938,s_021287,2024-12-31,false
r_003291,t_0938,s_021288,2024-11-20,false
r_003292,t_0938,s_021292,2024-12-10,true
r_003293,t_0938,s_021297,2024-12-09,false
r_003294,t_0938,s_021300,2024-12-31,false
r_003295,t_0938,s_021302,2024-12-31,true
r_003296,t_0939,s_021313,2024-12-07,true
r_003297,t_0939,s_021317,2024-10-31,false
r_003298,t_0939,s_021319,2024-12-15,true
r_003299,t_0940,s_021326,2024-02-24,true
r_003300,t_0940,s_021329,2024-03-01,false
r_003301,t_0940,s_021331,2024-02-25,false
r_003302,t_0940,s_021332,2024-02-17,true
r_003303,t_0940,s_021335,2024-03-01,false
r_003304,t_0940,s_021337,2024-02-24,false
r_003305,t_0940,s_021341,2024-04-02,true
r_003306,t_0940,s_021343,2024-02-26,true
r_003307,t_0940,s_021354,2024-02-04,false
r_003308,t_0940,s_021355,2024-02-15,false
r_003309,t_0940,s_021356,2024-03-27,true
r_003310,t_0941,s_021360,2024-07-29,false
r_003311,t_0941,s_021362,2024-07-24,true
r_003312,t_0941,s_021372,2024-08-06,true
r_003313,t_0941,s_021374,2024-07-21,false
r_003314,t_0941,s_021378,2024-08-02,true
r_003315,t_0941,s_021380,2024-08-11,true
r_003316,t_0941,s_021386,2024-07-29,true
r_003317,t_0942,s_021396,2024-06-20,true
r_003318,t_0943,s_021398,2024-12-20,false
r_003319,t_0943,s_021407,2024-12-31,true
r_003320,t_0944,s_021416,2024-05-28,true
r_003321,t_0944,s_021419,2024-06-18,true
r_003322,t_0944,s_021422,2024-07-24,true
r_003323,t_0944,s_021425,2024-06-19,true
r_003324,t_0944,s_021429,2024-06-26,false
r_003325,t_0944,s_021431,2024-06-14,true
r_003326,t_0945,s_021447,2024-08-25,true
r_003327,t_0945,s_021452,2024-09-13,true
r_003328,t_0945,s_021467,2024-10-02,false
r_003329,t_0946,s_021480,2024-04-23,true
r_003330,t_0946,s_021486,2024-03-25,true
r_003331,t_0946,s_021487,2024-03-19,true
r_003332,t_0947,s_021498,2024-12-16,false
r_003333,t_0947,s_021499,2024-11-13,false
r_003334,t_0947,s_021501,2024-12-24,false
r_003335,t_0947,s_021504,2024-11-14,true
r_003336,t_0947,s_021505,2024-12-11,true
r_003337,t_0947,s_021508,2024-12-30,true
r_003338,t_0947,s_021517,2024-12-17,false
r_003339,t_0948,s_021526,2024-08-22,false
r_003340,t_0948,s_021527,2024-07-27,true
r_003341,t_0948,s_021531,2024-07-07,true
r_003342,t_0948,s_021535,2024-07-08,true
r_003343,t_0948,s_021548,2024-07-11,true
r_003344,t_0949,s_021552,2024-11-11,true
r_003345,t_0949,s_021554,2024-11-13,false
r_003346,t_0949,s_021560,2024-12-20,true
r_003347,t_0949,s_021561,2024-12-05,true
r_003348,t_0949,s_021567,2024-12-21,true
r_003349,t_0949,s_021569,2024-12-08,true
r_003350,t_0949,s_021572,2024-11-21,false
r_003351,t_0950,s_021573,2024-07-09,true
r_003352,t_0950,s_021579,2024-07-13,true
r_003353,t_0950,s_021580,2024-08-13,true
r_003354,t_0950,s_021583,2024-07-10,false
r_003355,t_0950,s_021588,2024-08-11,true
r_003356,t_0951,s_021591,2024-04-30,false
r_003357,t_0951,s_021596,2024-04-20,false
r_003358,t_0951,s_021599,2024-04-11,false
r_003359,t_0951,s_021601,2024-05-16,true
r_003360,t_0952,s_021609,2024-12-31,true
r_003361,t_0952,s_021621,2024-12-31,false
r_003362,t_0953,s_021651,2024-04-03,false
r_003363,t_0954,s_021658,2024-09-18,true
r_003364,t_0954,s_021661,2024-09-06,true
r_003365,t_0954,s_021664,2024-08-02,false
r_003366,t_0954,s_021668,2024-09-16,false
r_003367,t_0954,s_021670,2024-07-31,true
r_003368,t_0955,s_021681,2024-05-20,true
r_003369,t_0955,s_021682,2024-05-11,true
r_003370,t_0955,s_021688,2024-04-21,false
r_003371,t_0957,s_021706,2024-03-29,true
r_003372,t_0957,s_021712,2024-04-13,true
r_003373,t_0958,s_021727,2024-09-25,true
r_003374,t_0958,s_021728,2024-09-26,true
r_003375,t_0958,s_021733,2024-10-24,false
r_003376,t_0959,s_021744,2024-04-05,true
r_003377,t_0959,s_021746,2024-03-12,true
r_003378,t_0960,s_021750,2024-10-15,false
r_003379,t_0960,s_021755,2024-09-10,true
r_003380,t_0960,s_021758,2024-10-20,false
r_003381,t_0960,s_021760,2024-10-21,true
r_003382,t_0960,s_021766,2024-10-02,false
r_003383,t_0960,s_021774,2024-10-04,true
r_003384,t_0960,s_021777,2024-09-19,true
r_003385,t_0961,s_021779,2024-12-13,false
r_003386,t_0961,s_021780,2024-12-20,false
r_003387,t_0961,s_021781,2024-11-29,true
r_003388,t_0961,s_021786,2024-11-28,true
r_003389,t_0962,s_021797,2024-05-16,false
r_003390,t_0962,s_021800,2024-06-24,false
r_003391,t_0962,s_021807,2024-05-22,true
r_003392,t_0963,s_021815,2024-03-23,false
r_003393,t_0963,s_021817,2024-04-22,false
r_003394,t_0964,s_021841,2024-08-31,false
r_003395,t_0964,s_021847,2024-09-04,true
r_003396,t_0965,s_021851,2024-09-17,true
r_003397,t_0965,s_021863,2024-10-31,false
r_003398,t_0965,s_021866,2024-09-25,true
r_003399,t_0966,s_021871,2024-02-16,false
r_003400,t_0966,s_021874,2024-01-29,true
r_003401,t_0966,s_021878,2024-02-15,false
r_003402,t_0966,s_021888,2024-01-21,true
r_003403,t_0967,s_021896,2024-05-22,false
r_003404,t_0967,s_021906,2024-06-07,true
r_003405,t_0967,s_021911,2024-05-12,false
r_003406,t_0967,s_021914,2024-06-24,true
r_003407,t_0967,s_021915,2024-06-12,false
r_003408,t_0967,s_021916,2024-07-07,true
r_003409,t_0968,s_021938,2024-05-16,true
r_003410,t_0968,s_021951,2024-06-12,false
r_003411,t_0968,s_021954,2024-04-26,true
r_003412,t_0968,s_021956,2024-05-10,true
r_003413,t_0969,s_021962,2024-12-20,true
r_003414,t_0969,s_021967,2024-12-23,true
r_003415,t_0970,s_021979,2024-11-16,true
r_003416,t_0971,s_022014,2024-07-08,true
r_003417,t_0972,s_022029,2024-12-31,true
r_003418,t_0972,s_022031,2024-12-18,true
r_003419,t_0973,s_022056,2024-10-10,false
r_003420,t_0973,s_022063,2024-10-05,true
r_003421,t_0973,s_022065,2024-11-19,false
r_003422,t_0973,s_022068,2024-11-09,true
r_003423,t_0973,s_022071,2024-10-21,true
r_003424,t_0974,s_022089,2024-09-30,true
r_003425,t_0974,s_022091,2024-08-27,true
r_003426,t_0974,s_022093,2024-09-27,false
r_003427,t_0974,s_022095,2024-10-09,false
r_003428,t_0974,s_022109,2024-10-07,true
r_003429,t_0975,s_022111,2024-05-31,false
r_003430,t_0977,s_022143,2024-04-18,true
r_003431,t_0977,s_022144,2024-04-17,false
r_003432,t_0977,s_022147,2024-05-09,false
r_003433,t_0977,s_022149,2024-04-09,true
r_003434,t_0977,s_022154,2024-05-12,true
r_003435,t_0978,s_022178,2024-04-03,true
r_003436,t_0979,s_022197,2024-03-25,false
r_003437,t_0980,s_022205,2024-09-18,true
r_003438,t_0980,s_022207,2024-09-17,false
r_003439,t_0980,s_022210,2024-09-04,false
r_003440,t_0980,s_022212,2024-09-10,true
r_003441,t_0980,s_022213,2024-09-23,true
r_003442,t_0980,s_022220,2024-08-24,true
r_003443,t_0980,s_022221,2024-10-05,false
r_003444,t_0980,s_022224,2024-09-06,false
r_003445,t_0981,s_022228,2024-03-12,false
r_003446,t_0981,s_022232,2024-03-22,true
r_003447,t_0981,s_022233,2024-03-21,true
r_003448,t_0981,s_022245,2024-04-19,true
r_003449,t_0982,s_022257,2024-06-08,true
r_003450,t_0982,s_022258,2024-07-15,true
r_003451,t_0982,s_022259,2024-06-16,true
r_003452,t_0982,s_022270,2024-07-10,true
r_003453,t_0983,s_022281,2024-11-06,true
r_003454,t_0983,s_022284,2024-10-23,true
r_003455,t_0983,s_022286,2024-11-01,false
r_003456,t_0983,s_022291,2024-11-22,false
r_003457,t_0983,s_022292,2024-10-16,false
r_003458,t_0983,s_022293,2024-10-23,true
r_003459,t_0984,s_022297,2024-03-28,false
r_003460,t_0985,s_022312,2024-09-30,false
r_003461,t_0985,s_022314,2024-09-06,false
r_003462,t_0985,s_022318,2024-08-20,true
r_003463,t_0985,s_022319,2024-09-20,false
r_003464,t_0985,s_022325,2024-09-28,false
r_003465,t_0985,s_022326,2024-09-09,true
r_003466,t_0985,s_022327,2024-08-19,true
r_003467,t_0986,s_022340,2024-08-15,false
r_003468,t_0986,s_022345,2024-07-24,true
r_003469,t_0986,s_022350,2024-08-14,true
r_003470,t_0986,s_022354,2024-09-12,false
r_003471,t_0987,s_022361,2024-12-31,false
r_003472,t_0987,s_022365,2024-12-27,false
r_003473,t_0988,s_022377,2024-05-16,true
r_003474,t_0988,s_022391,2024-05-20,true
r_003475,t_0988,s_022394,2024-07-08,false
r_003476,t_0988,s_022400,2024-06-24,true
r_003477,t_0988,s_022401,2024-06-18,true
r_003478,t_0989,s_022404,2024-11-29,true
r_003479,t_0989,s_022407,2024-12-29,true
r_003480,t_0989,s_022408,2024-11-25,true
r_003481,t_0989,s_022409,2024-12-31,false
r_003482,t_0990,s_022434,2024-03-14,true
r_003483,t_0990,s_022438,2024-03-02,false
r_003484,t_0990,s_022443,2024-03-06,true
r_003485,t_0990,s_022447,2024-04-06,true
r_003486,t_0990,s_022448,2024-04-07,true
r_003487,t_0990,s_022449,2024-04-11,true
r_003488,t_0990,s_022451,2024-04-22,true
r_003489,t_0990,s_022453,2024-03-30,true
r_003490,t_0991,s_022458,2024-08-19,true
r_003491,t_0991,s_022461,2024-08-26,false
