session_id,therapist_id,session_date,channel,page_views
s_003625,t_0166,2024-12-31,paid_search,6
s_003626,t_0166,2024-12-31,paid_search,3
s_003627,t_0166,2024-12-31,paid_search,2
s_003628,t_0166,2024-12-31,paid_search,2
s_003629,t_0166,2024-12-31,paid_search,6
s_003630,t_0166,2024-12-21,paid_search,5
s_003631,t_0166,2024-12-31,paid_search,3
s_003632,t_0166,2024-12-31,paid_search,5
s_003633,t_0166,2024-12-23,paid_search,6
s_003634,t_0166,2024-12-31,paid_search,6
s_003635,t_0166,2024-12-23,paid_search,4
s_003636,t_0167,2024-10-09,partner,3
s_003637,t_0167,2024-11-07,partner,3
s_003638,t_0167,2024-11-30,partner,6
s_003639,t_0167,2024-11-23,partner,5
s_003640,t_0167,2024-10-25,partner,5
s_003641,t_0167,2024-11-25,partner,5
s_003642,t_0167,2024-11-02,partner,3
s_003643,t_0167,2024-11-12,partner,5
s_003644,t_0167,2024-11-08,partner,7
s_003645,t_0167,2024-10-11,partner,6
s_003646,t_0167,2024-10-27,partner,6
s_003647,t_0167,2024-11-08,partner,3
s_003648,t_0167,2024-11-30,partner,5
s_003649,t_0167,2024-12-07,partner,7
s_003650,t_0167,2024-10-14,partner,3
s_003651,t_0167,2024-10-22,partner,3
s_003652,t_0167,2024-11-29,partner,3
s_003653,t_0167,2024-10-16,partner,3
s_003654,t_0167,2024-10-28,partner,6
s_003655,t_0167,2024-10-22,partner,4
s_003656,t_0167,2024-10-13,partner,4
s_003657,t_0167,2024-11-23,partner,5
s_003658,t_0167,2024-11-29,partner,7
s_003659,t_0167,2024-10-08,partner,3
s_003660,t_0167,2024-10-24,partner,3
s_003661,t_0167,2024-10-15,partner,3
s_003662,t_0167,2024-12-07,partner,5
s_003663,t_0167,2024-10-12,partner,5
s_003664,t_0167,2024-10-29,partner,7
s_003665,t_0167,2024-11-27,partner,6
s_003666,t_0168,2024-09-07,paid_search,3
s_003667,t_0168,2024-09-22,paid_search,3
s_003668,t_0168,2024-08-31,paid_search,5
s_003669,t_0168,2024-08-01,paid_search,3
s_003670,t_0168,2024-08-14,paid_search,3
s_003671,t_0168,2024-09-11,paid_search,6
s_003672,t_0168,2024-09-19,paid_search,5
s_003673,t_0168,2024-09-03,paid_search,5
s_003674,t_0168,2024-09-05,paid_search,2
s_003675,t_0168,2024-08-27,paid_search,6
s_003676,t_0168,2024-08-09,paid_search,6
s_003677,t_0168,2024-08-24,paid_search,5
s_003678,t_0168,2024-08-11,paid_search,4
s_003679,t_0168,2024-09-12,paid_search,5
s_003680,t_0168,2024-08-08,paid_search,2
s_003681,t_0168,2024-08-10,paid_search,4
s_003682,t_0168,2024-09-08,paid_search,2
s_003683,t_0168,2024-08-16,paid_search,6
s_003684,t_0169,2024-11-15,referral,4
s_003685,t_0169,2024-11-17,referral,3
s_003686,t_0169,2024-10-08,referral,6
s_003687,t_0169,2024-10-07,referral,4
s_003688,t_0169,2024-10-04,referral,4
s_003689,t_0169,2024-11-02,referral,6
s_003690,t_0169,2024-10-16,referral,6
s_003691,t_0169,2024-10-10,referral,5
s_003692,t_0169,2024-10-17,referral,7
s_003693,t_0169,2024-11-21,referral,7
s_003694,t_0169,2024-11-05,referral,5
s_003695,t_0169,2024-11-21,referral,5
s_003696,t_0169,2024-11-18,referral,6
s_003697,t_0169,2024-11-14,referral,4
s_003698,t_0169,2024-11-27,referral,7
s_003699,t_0169,2024-10-10,referral,4
s_003700,t_0169,2024-10-18,referral,5
s_003701,t_0170,2024-10-10,organic,7
s_003702,t_0170,2024-10-14,organic,4
s_003703,t_0170,2024-10-31,organic,6
s_003704,t_0170,2024-09-24,organic,3
s_003705,t_0170,2024-09-29,organic,6
s_003706,t_0170,2024-09-22,organic,5
s_003707,t_0170,2024-11-11,organic,7
s_003708,t_0170,2024-10-23,organic,3
s_003709,t_0170,2024-09-21,organic,6
s_003710,t_0170,2024-11-07,organic,3
s_003711,t_0170,2024-10-29,organic,3
s_003712,t_0170,2024-09-27,organic,3
s_003713,t_0170,2024-11-08,organic,6
s_003714,t_0170,2024-09-23,organic,5
s_003715,t_0170,2024-09-13,organic,6
s_003716,t_0170,2024-10-24,organic,7
s_003717,t_0170,2024-10-10,organic,5
s_003718,t_0170,2024-09-28,organic,3
s_003719,t_0170,2024-11-10,organic,7
s_003720,t_0170,2024-09-17,organic,5
s_003721,t_0170,2024-10-09,organic,4
s_003722,t_0170,2024-09-21,organic,6
s_003723,t_0171,2024-04-04,paid_search,6
s_003724,t_0171,2024-03-29,paid_search,2
s_003725,t_0171,2024-04-05,paid_search,4
s_003726,t_0171,2024-03-31,paid_search,2
s_003727,t_0171,2024-03-11,paid_search,5
s_003728,t_0171,2024-04-23,paid_search,5
s_003729,t_0171,2024-03-20,paid_search,4
s_003730,t_0171,2024-03-20,paid_search,5
s_003731,t_0171,2024-03-19,paid_search,6
s_003732,t_0171,2024-03-25,paid_search,6
s_003733,t_0171,2024-04-15,paid_search,5
s_003734,t_0171,2024-04-10,paid_search,5
s_003735,t_0171,2024-03-14,paid_search,2
s_003736,t_0171,2024-04-18,paid_search,3
s_003737,t_0171,2024-03-15,paid_search,3
s_003738,t_0171,2024-03-15,paid_search,2
s_003739,t_0171,2024-05-04,paid_search,2
s_003740,t_0171,2024-04-13,paid_search,4
s_003741,t_0171,2024-03-23,paid_search,2
s_003742,t_0171,2024-04-11,paid_search,2
s_003743,t_0171,2024-03-25,paid_search,3
s_003744,t_0171,2024-05-03,paid_search,6
s_003745,t_0171,2024-04-21,paid_search,5
s_003746,t_0171,2024-04-02,paid_search,5
s_003747,t_0171,2024-03-14,paid_search,3
s_003748,t_0171,2024-04-23,paid_search,4
s_003749,t_0172,2024-12-01,paid_search,3
s_003750,t_0172,2024-12-31,paid_search,3
s_003751,t_0172,2024-12-10,paid_search,4
s_003752,t_0172,2024-12-31,paid_search,6
s_003753,t_0172,2024-12-06,paid_search,2
s_003754,t_0172,2024-11-24,paid_search,3
s_003755,t_0172,2024-12-20,paid_search,6
s_003756,t_0172,2024-12-18,paid_search,4
s_003757,t_0172,2024-12-31,paid_search,3
s_003758,t_0172,2024-11-28,paid_search,4
s_003759,t_0172,2024-12-31,paid_search,2
s_003760,t_0172,2024-11-28,paid_search,3
s_003761,t_0172,2024-12-09,paid_search,5
s_003762,t_0172,2024-11-27,paid_search,2
s_003763,t_0172,2024-12-30,paid_search,5
s_003764,t_0172,2024-12-15,paid_search,4
s_003765,t_0172,2024-11-19,paid_search,3
s_003766,t_0172,2024-12-04,paid_search,2
s_003767,t_0172,2024-11-28,paid_search,2
s_003768,t_0172,2024-12-26,paid_search,4
s_003769,t_0172,2024-12-18,paid_search,6
s_003770,t_0172,2024-11-18,paid_search,5
s_003771,t_0172,2024-12-31,paid_search,3
s_003772,t_0172,2024-12-18,paid_search,2
s_003773,t_0172,2024-11-20,paid_search,2
s_003774,t_0173,2024-02-20,paid_search,4
s_003775,t_0173,2024-03-01,paid_search,3
s_003776,t_0173,2024-02-10,paid_search,6
s_003777,t_0173,2024-01-18,paid_search,3
s_003778,t_0173,2024-02-26,paid_search,2
s_003779,t_0173,2024-01-14,paid_search,4
s_003780,t_0173,2024-02-28,paid_search,4
s_003781,t_0173,2024-02-05,paid_search,5
s_003782,t_0173,2024-02-24,paid_search,4
s_003783,t_0173,2024-02-11,paid_search,4
s_003784,t_0173,2024-02-19,paid_search,5
s_003785,t_0173,2024-01-24,paid_search,4
s_003786,t_0173,2024-02-06,paid_search,2
s_003787,t_0173,2024-02-29,paid_search,4
s_003788,t_0173,2024-01-27,paid_search,4
s_003789,t_0173,2024-03-05,paid_search,6
s_003790,t_0173,2024-02-26,paid_search,6
s_003791,t_0173,2024-02-07,paid_search,2
s_003792,t_0173,2024-01-25,paid_search,6
s_003793,t_0173,2024-02-23,paid_search,2
s_003794,t_0173,2024-01-17,paid_search,5
s_003795,t_0173,2024-03-02,paid_search,3
s_003796,t_0173,2024-02-19,paid_search,3
s_003797,t_0173,2024-01-30,paid_search,5
s_003798,t_0173,2024-01-09,paid_search,3
s_003799,t_0173,2024-02-13,paid_search,5
s_003800,t_0173,2024-01-31,paid_search,3
s_003801,t_0173,2024-02-24,paid_search,2
s_003802,t_0174,2024-04-28,organic,6
s_003803,t_0174,2024-04-10,organic,3
s_003804,t_0174,2024-03-18,organic,7
s_003805,t_0174,2024-04-27,organic,6
s_003806,t_0174,2024-04-26,organic,7
s_003807,t_0174,2024-03-12,organic,5
s_003808,t_0174,2024-04-28,organic,5
s_003809,t_0174,2024-04-26,organic,5
s_003810,t_0174,2024-03-26,organic,7
s_003811,t_0174,2024-03-27,organic,5
s_003812,t_0174,2024-03-20,organic,4
s_003813,t_0174,2024-03-03,organic,7
s_003814,t_0174,2024-04-03,organic,5
s_003815,t_0174,2024-04-23,organic,7
s_003816,t_0174,2024-03-08,organic,6
s_003817,t_0174,2024-04-20,organic,6
s_003818,t_0175,2024-07-08,organic,5
s_003819,t_0175,2024-06-06,organic,3
s_003820,t_0175,2024-05-19,organic,6
s_003821,t_0175,2024-07-17,organic,4
s_003822,t_0175,2024-06-17,organic,4
s_003823,t_0175,2024-06-21,organic,5
s_003824,t_0175,2024-06-27,organic,7
s_003825,t_0175,2024-06-30,organic,4
s_003826,t_0175,2024-06-07,organic,6
s_003827,t_0175,2024-06-06,organic,3
s_003828,t_0175,2024-07-09,organic,5
s_003829,t_0175,2024-05-19,organic,6
s_003830,t_0175,2024-05-21,organic,4
s_003831,t_0175,2024-06-06,organic,7
s_003832,t_0175,2024-05-26,organic,3
s_003833,t_0175,2024-06-19,organic,5
s_003834,t_0175,2024-05-19,organic,6
s_003835,t_0175,2024-06-10,organic,3
s_003836,t_0175,2024-05-22,organic,5
s_003837,t_0175,2024-05-27,organic,5
s_003838,t_0175,2024-07-14,organic,5
s_003839,t_0175,2024-07-08,organic,7
s_003840,t_0175,2024-06-30,organic,7
s_003841,t_0175,2024-05-28,organic,3
s_003842,t_0175,2024-07-03,organic,5
s_003843,t_0175,2024-05-28,organic,4
s_003844,t_0175,2024-06-15,organic,7
s_003845,t_0175,2024-07-16,organic,3
s_003846,t_0176,2024-10-23,paid_search,2
s_003847,t_0176,2024-11-08,paid_search,4
s_003848,t_0176,2024-10-24,paid_search,5
s_003849,t_0176,2024-11-05,paid_search,5
s_003850,t_0176,2024-12-05,paid_search,2
s_003851,t_0176,2024-12-05,paid_search,4
s_003852,t_0176,2024-12-06,paid_search,4
s_003853,t_0176,2024-11-16,paid_search,4
s_003854,t_0176,2024-10-20,paid_search,6
s_003855,t_0176,2024-11-05,paid_search,4
s_003856,t_0176,2024-11-29,paid_search,6
s_003857,t_0176,2024-10-17,paid_search,3
s_003858,t_0176,2024-10-25,paid_search,3
s_003859,t_0176,2024-11-04,paid_search,6
s_003860,t_0176,2024-10-21,paid_search,4
s_003861,t_0176,2024-10-28,paid_search,2
s_003862,t_0176,2024-10-28,paid_search,6
s_003863,t_0176,2024-12-07,paid_search,5
s_003864,t_0176,2024-11-12,paid_search,3
s_003865,t_0177,2024-04-29,organic,6
s_003866,t_0177,2024-03-16,organic,4
s_003867,t_0177,2024-04-12,organic,6
s_003868,t_0177,2024-04-23,organic,5
s_003869,t_0177,2024-04-11,organic,5
s_003870,t_0177,2024-04-08,organic,5
s_003871,t_0177,2024-04-06,organic,6
s_003872,t_0177,2024-04-05,organic,6
s_003873,t_0177,2024-04-08,organic,3
s_003874,t_0177,2024-05-07,organic,7
s_003875,t_0177,2024-03-11,organic,6
s_003876,t_0177,2024-03-15,organic,4
s_003877,t_0177,2024-04-18,organic,5
s_003878,t_0177,2024-04-29,organic,4
s_003879,t_0177,2024-04-16,organic,7
s_003880,t_0177,2024-04-02,organic,4
s_003881,t_0177,2024-04-18,organic,7
s_003882,t_0177,2024-05-06,organic,7
s_003883,t_0177,2024-05-05,organic,5
s_003884,t_0177,2024-03-13,organic,6
s_003885,t_0177,2024-03-18,organic,6
s_003886,t_0177,2024-04-21,organic,3
s_003887,t_0178,2024-11-06,paid_search,6
s_003888,t_0178,2024-10-15,paid_search,2
s_003889,t_0178,2024-09-21,paid_search,2
s_003890,t_0178,2024-10-03,paid_search,2
s_003891,t_0178,2024-10-07,paid_search,6
s_003892,t_0178,2024-09-22,paid_search,4
s_003893,t_0178,2024-10-22,paid_search,5
s_003894,t_0178,2024-10-30,paid_search,4
s_003895,t_0178,2024-11-10,paid_search,2
s_003896,t_0178,2024-09-23,paid_search,6
s_003897,t_0178,2024-10-29,paid_search,6
s_003898,t_0178,2024-11-02,paid_search,2
s_003899,t_0178,2024-10-30,paid_search,3
s_003900,t_0178,2024-10-19,paid_search,3
s_003901,t_0178,2024-10-21,paid_search,5
s_003902,t_0178,2024-09-24,paid_search,3
s_003903,t_0178,2024-11-12,paid_search,3
s_003904,t_0178,2024-10-05,paid_search,4
s_003905,t_0178,2024-11-01,paid_search,2
s_003906,t_0178,2024-11-06,paid_search,5
s_003907,t_0178,2024-10-25,paid_search,3
s_003908,t_0178,2024-09-23,paid_search,2
s_003909,t_0178,2024-09-16,paid_search,3
s_003910,t_0178,2024-10-24,paid_search,2
s_003911,t_0179,2024-10-29,partner,4
s_003912,t_0179,2024-11-05,partner,3
s_003913,t_0179,2024-11-22,partner,3
s_003914,t_0179,2024-12-15,partner,7
s_003915,t_0179,2024-11-20,partner,6
s_003916,t_0179,2024-10-26,partner,3
s_003917,t_0179,2024-11-11,partner,6
s_003918,t_0179,2024-11-22,partner,4
s_003919,t_0179,2024-12-14,partner,4
s_003920,t_0179,2024-12-15,partner,7
s_003921,t_0179,2024-11-08,partner,7
s_003922,t_0179,2024-12-05,partner,6
s_003923,t_0179,2024-12-16,partner,7
s_003924,t_0179,2024-10-30,partner,6
s_003925,t_0179,2024-11-01,partner,3
s_003926,t_0179,2024-11-03,partner,4
s_003927,t_0179,2024-12-14,partner,4
s_003928,t_0179,2024-11-02,partner,7
s_003929,t_0179,2024-12-09,partner,7
s_003930,t_0179,2024-11-04,partner,6
s_003931,t_0179,2024-11-22,partner,5
s_003932,t_0179,2024-11-10,partner,3
s_003933,t_0179,2024-11-29,partner,6
s_003934,t_0179,2024-11-15,partner,5
s_003935,t_0179,2024-11-17,partner,6
s_003936,t_0179,2024-12-06,partner,3
s_003937,t_0180,2024-09-30,organic,6
s_003938,t_0180,2024-09-13,organic,3
s_003939,t_0180,2024-09-22,organic,6
s_003940,t_0180,2024-09-11,organic,7
s_003941,t_0180,2024-09-28,organic,3
s_003942,t_0180,2024-10-11,organic,5
s_003943,t_0180,2024-09-06,organic,7
s_003944,t_0180,2024-10-02,organic,3
s_003945,t_0180,2024-11-01,organic,5
s_003946,t_0180,2024-09-12,organic,6
s_003947,t_0180,2024-10-30,organic,6
s_003948,t_0180,2024-09-21,organic,3
s_003949,t_0180,2024-09-14,organic,5
s_003950,t_0180,2024-10-06,organic,7
s_003951,t_0180,2024-09-17,organic,5
s_003952,t_0180,2024-10-31,organic,7
s_003953,t_0180,2024-09-28,organic,7
s_003954,t_0180,2024-09-08,organic,4
s_003955,t_0180,2024-10-15,organic,4
s_003956,t_0180,2024-09-26,organic,7
s_003957,t_0180,2024-09-25,organic,6
s_003958,t_0180,2024-10-19,organic,4
s_003959,t_0180,2024-09-21,organic,5
s_003960,t_0180,2024-11-02,organic,6
s_003961,t_0181,2024-08-10,organic,6
s_003962,t_0181,2024-07-07,organic,6
s_003963,t_0181,2024-07-21,organic,4
s_003964,t_0181,2024-07-19,organic,7
s_003965,t_0181,2024-08-01,organic,7
s_003966,t_0181,2024-06-29,organic,4
s_003967,t_0181,2024-07-27,organic,5
s_003968,t_0181,2024-07-20,organic,7
s_003969,t_0181,2024-07-05,organic,7
s_003970,t_0181,2024-07-22,organic,6
s_003971,t_0181,2024-06-17,organic,3
s_003972,t_0181,2024-06-14,organic,4
s_003973,t_0182,2024-05-05,organic,3
s_003974,t_0182,2024-05-30,organic,6
s_003975,t_0182,2024-05-19,organic,4
s_003976,t_0182,2024-06-17,organic,4
s_003977,t_0182,2024-05-05,organic,4
s_003978,t_0182,2024-06-14,organic,6
s_003979,t_0182,2024-06-16,organic,6
s_003980,t_0182,2024-06-27,organic,3
s_003981,t_0182,2024-05-02,organic,7
s_003982,t_0182,2024-05-15,organic,3
s_003983,t_0182,2024-05-01,organic,3
s_003984,t_0182,2024-05-27,organic,5
s_003985,t_0182,2024-06-06,organic,3
s_003986,t_0182,2024-06-27,organic,4
s_003987,t_0182,2024-05-19,organic,3
s_003988,t_0182,2024-06-12,organic,6
s_003989,t_0182,2024-05-23,organic,4
s_003990,t_0183,2024-12-31,referral,7
s_003991,t_0183,2024-12-31,referral,4
s_003992,t_0183,2024-12-31,referral,6
s_003993,t_0183,2024-12-31,referral,5
s_003994,t_0183,2024-12-31,referral,4
s_003995,t_0183,2024-12-31,referral,4
s_003996,t_0183,2024-12-31,referral,7
s_003997,t_0183,2024-12-31,referral,4
s_003998,t_0183,2024-12-31,referral,7
s_003999,t_0183,2024-12-28,referral,3
s_004000,t_0183,2024-12-31,referral,3
s_004001,t_0183,2024-12-31,referral,4
s_004002,t_0183,2024-12-31,referral,3
s_004003,t_0183,2024-12-31,referral,6
s_004004,t_0183,2024-12-31,referral,7
s_004005,t_0183,2024-12-31,referral,3
s_004006,t_0183,2024-12-31,referral,4
s_004007,t_0183,2024-12-31,referral,7
s_004008,t_0183,2024-12-31,referral,4
s_004009,t_0183,2024-12-31,referral,4
s_004010,t_0183,2024-12-31,referral,6
s_004011,t_0183,2024-12-31,referral,5
s_004012,t_0183,2024-12-31,referral,7
s_004013,t_0183,2024-12-31,referral,7
s_004014,t_0183,2024-12-31,referral,4
s_004015,t_0183,2024-12-31,referral,3
s_004016,t_0183,2024-12-31,referral,6
s_004017,t_0183,2024-12-31,referral,6
s_004018,t_0183,2024-12-31,referral,3
s_004019,t_0183,2024-12-31,referral,3
s_004020,t_0184,2024-03-09,organic,7
s_004021,t_0184,2024-02-07,organic,3
s_004022,t_0184,2024-01-26,organic,6
s_004023,t_0184,2024-02-02,organic,3
s_004024,t_0184,2024-02-26,organic,7
s_004025,t_0184,2024-02-09,organic,3
s_004026,t_0184,2024-02-02,organic,5
s_004027,t_0184,2024-03-18,organic,5
s_004028,t_0184,2024-02-12,organic,5
s_004029,t_0184,2024-01-23,organic,4
s_004030,t_0184,2024-02-06,organic,3
s_004031,t_0184,2024-02-22,organic,7
s_004032,t_0184,2024-02-03,organic,7
s_004033,t_0184,2024-03-18,organic,7
s_004034,t_0185,2024-09-01,partner,6
s_004035,t_0185,2024-09-21,partner,3
s_004036,t_0185,2024-09-16,partner,3
s_004037,t_0185,2024-09-19,partner,6
s_004038,t_0185,2024-10-11,partner,5
s_004039,t_0185,2024-09-23,partner,3
s_004040,t_0185,2024-08-15,partner,5
s_004041,t_0185,2024-09-08,partner,5
s_004042,t_0185,2024-08-25,partner,5
s_004043,t_0185,2024-10-08,partner,3
s_004044,t_0185,2024-08-21,partner,4
s_004045,t_0185,2024-09-17,partner,5
s_004046,t_0185,2024-10-11,partner,3
s_004047,t_0185,2024-08-28,partner,6
s_004048,t_0185,2024-08-17,partner,7
s_004049,t_0185,2024-10-09,partner,7
s_004050,t_0185,2024-09-26,partner,3
s_004051,t_0185,2024-09-04,partner,3
s_004052,t_0185,2024-10-12,partner,6
s_004053,t_0185,2024-09-20,partner,7
s_004054,t_0185,2024-10-11,partner,3
s_004055,t_0185,2024-10-08,partner,7
s_004056,t_0185,2024-09-12,partner,4
s_004057,t_0185,2024-08-30,partner,3
s_004058,t_0185,2024-08-19,partner,3
s_004059,t_0185,2024-09-13,partner,7
s_004060,t_0186,2024-09-07,referral,5
s_004061,t_0186,2024-08-24,referral,6
s_004062,t_0186,2024-08-16,referral,4
s_004063,t_0186,2024-07-29,referral,3
s_004064,t_0186,2024-07-29,referral,4
s_004065,t_0186,2024-08-31,referral,7
s_004066,t_0186,2024-09-21,referral,6
s_004067,t_0186,2024-09-09,referral,3
s_004068,t_0186,2024-09-01,referral,6
s_004069,t_0186,2024-07-31,referral,6
s_004070,t_0186,2024-09-15,referral,6
s_004071,t_0186,2024-09-10,referral,4
s_004072,t_0186,2024-08-24,referral,6
s_004073,t_0186,2024-09-01,referral,4
s_004074,t_0186,2024-08-04,referral,6
s_004075,t_0186,2024-08-04,referral,7
s_004076,t_0186,2024-09-23,referral,5
s_004077,t_0187,2024-05-27,organic,5
s_004078,t_0187,2024-06-11,organic,3
s_004079,t_0187,2024-05-30,organic,4
s_004080,t_0187,2024-05-20,organic,7
s_004081,t_0187,2024-05-15,organic,4
s_004082,t_0187,2024-06-10,organic,7
s_004083,t_0187,2024-06-20,organic,3
s_004084,t_0187,2024-07-05,organic,3
s_004085,t_0187,2024-07-09,organic,4
s_004086,t_0187,2024-07-06,organic,3
s_004087,t_0187,2024-05-19,organic,3
s_004088,t_0187,2024-05-23,organic,6
s_004089,t_0187,2024-05-26,organic,5
s_004090,t_0187,2024-05-17,organic,5
s_004091,t_0187,2024-06-06,organic,7
s_004092,t_0187,2024-06-25,organic,4
s_004093,t_0187,2024-06-02,organic,4
s_004094,t_0187,2024-06-22,organic,6
s_004095,t_0187,2024-06-14,organic,3
s_004096,t_0187,2024-06-26,organic,3
s_004097,t_0187,2024-05-19,organic,5
s_004098,t_0188,2024-12-24,partner,6
s_004099,t_0188,2024-12-31,partner,5
s_004100,t_0188,2024-12-31,partner,4
s_004101,t_0188,2024-12-31,partner,5
s_004102,t_0188,2024-12-31,partner,5
s_004103,t_0188,2024-12-31,partner,7
s_004104,t_0188,2024-12-29,partner,4
s_004105,t_0188,2024-12-31,partner,5
s_004106,t_0188,2024-12-31,partner,7
s_004107,t_0188,2024-12-31,partner,3
s_004108,t_0188,2024-12-14,partner,5
s_004109,t_0188,2024-12-31,partner,6
s_004110,t_0188,2024-12-31,partner,7
s_004111,t_0188,2024-12-31,partner,5
s_004112,t_0188,2024-12-16,partner,4
s_004113,t_0188,2024-12-31,partner,4
s_004114,t_0188,2024-12-31,partner,7
s_004115,t_0188,2024-12-25,partner,5
s_004116,t_0188,2024-12-31,partner,7
s_004117,t_0188,2024-12-24,partner,3
s_004118,t_0188,2024-12-31,partner,4
s_004119,t_0188,2024-12-13,partner,4
s_004120,t_0188,2024-12-31,partner,6
s_004121,t_0188,2024-12-31,partner,6
s_004122,t_0188,2024-12-31,partner,3
s_004123,t_0188,2024-12-12,partner,6
s_004124,t_0188,2024-12-31,partner,3
s_004125,t_0189,2024-09-23,organic,7
s_004126,t_0189,2024-09-30,organic,5
s_004127,t_0189,2024-10-28,organic,3
s_004128,t_0189,2024-09-09,organic,5
s_004129,t_0189,2024-10-30,organic,7
s_004130,t_0189,2024-09-30,organic,6
s_004131,t_0189,2024-09-07,organic,6
s_004132,t_0189,2024-09-30,organic,6
s_004133,t_0189,2024-09-08,organic,4
s_004134,t_0189,2024-09-19,organic,6
s_004135,t_0189,2024-09-17,organic,6
s_004136,t_0189,2024-10-10,organic,3
s_004137,t_0189,2024-10-18,organic,5
s_004138,t_0189,2024-09-08,organic,7
s_004139,t_0189,2024-10-24,organic,5
s_004140,t_0189,2024-11-04,organic,3
s_004141,t_0189,2024-11-03,organic,7
s_004142,t_0189,2024-10-24,organic,5
s_004143,t_0190,2024-12-31,paid_search,6
s_004144,t_0190,2024-12-29,paid_search,2
s_004145,t_0190,2024-12-31,paid_search,6
s_004146,t_0190,2024-12-31,paid_search,5
s_004147,t_0190,2024-12-31,paid_search,2
s_004148,t_0190,2024-12-31,paid_search,2
s_004149,t_0190,2024-12-31,paid_search,5
